"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
143951,"June 5, 2014",Louisiana,Larose,"100 block of East 23rd Street",1,0,N/A
361827,"June 5, 2014",Idaho,Moscow,"Cameron Road",1,0,N/A
146236,"June 5, 2014",Ohio,Ansonia,"601 E Canal St",0,1,N/A
143625,"June 5, 2014",Ohio,Ansonia,"600 East Canal Stree",0,1,N/A
143090,"June 4, 2014",Pennsylvania,Harrisburg,"400 block of Alden St",0,1,N/A
146168,"June 4, 2014",Tennessee,Decatur,"TN 58",1,0,N/A
148361,"June 4, 2014",California,"San Bernardino","1600 block of West Alturas Street",0,1,N/A
149001,"June 4, 2014",Tennessee,Decatur,"Highway 58 South ",1,0,N/A
142240,"June 3, 2014",Indiana,Bluffton,"620 1/2 Beth Ave",0,1,N/A
149598,"June 3, 2014",Ohio,Columbus,"1100 block of Oaks Boulevard",1,0,N/A
146173,"June 3, 2014","North Dakota",Minot,N/A,0,1,N/A
151407,"June 2, 2014",Georgia,Moultrie,"1520 S Main St",0,1,N/A
142542,"June 2, 2014",Oklahoma,"Oklahoma City",N/A,0,2,N/A
151396,"June 2, 2014",Colorado,"Colorado Springs","Gold Camp Road",0,1,N/A
142635,"June 2, 2014",Washington,Toledo,"500 block of Collins Road ",0,1,N/A
141643,"June 1, 2014",Virginia,Richmond,"1400 block of Harwood St",0,1,N/A
145896,"June 1, 2014",Missouri,Joplin,"11319  E 32nd St",1,0,N/A
143940,"June 1, 2014",Louisiana,"New Orleans","I-10 East ",0,1,N/A
142290,"May 31, 2014",California,Weitchpec,N/A,0,1,N/A
153520,"May 31, 2014",Florida,Bradenton,N/A,0,1,N/A
188879,"May 31, 2014",Utah,Richfield,"Main Street",0,1,N/A
140629,"May 30, 2014",Michigan,"Highland (Highland Twp)","E Highland Rd and Duck Lake Rd N",0,0,N/A
151404,"May 30, 2014",Texas,"Arthur City",N/A,0,1,N/A
140995,"May 29, 2014",Michigan,Detroit,"12828 Fenkell Ave",1,0,N/A
140578,"May 29, 2014",Illinois,Chicago,"7900 South Evans Avenue",1,2,N/A
139900,"May 28, 2014",Oregon,Portland,"SE 102nd Ave",0,1,N/A
140723,"May 28, 2014",Ohio,"Dayton (Huber Heights)","6381 Rolling Glen Dr",1,0,N/A
139948,"May 28, 2014",Montana,Helena,N/A,0,1,N/A
140212,"May 28, 2014",California,"Kings Beach","8645 N. Lake Boulevard ",0,1,N/A
139867,"May 27, 2014",Arizona,Payson,"303 S. Ash Street",1,0,N/A
139990,"May 27, 2014",California,"Isla Vista","6500 block of Pardall Road ",0,0,N/A
141696,"May 27, 2014","West Virginia","White Sulphur Springs","Tuckahoe Road",0,1,N/A
147597,"May 26, 2014",Washington,"Stevens (county)",N/A,0,1,N/A
139676,"May 26, 2014",Pennsylvania,Philadelphia,"65th St and Dagget St",0,1,N/A
140072,"May 26, 2014","New York","Clifton Park (Halfmoon)","60 Woodin Rd",1,0,N/A
139442,"May 26, 2014",Florida,"Miami Beach","Washington Avenue ",0,0,N/A
139626,"May 26, 2014",Florida,Edgewater,"1924 Kumquat Drive ",0,0,N/A
143421,"May 26, 2014",Georgia,Macon,"Alfred Drive",0,1,N/A
140397,"May 26, 2014",Montana,Billings,"1328 Mirror Lake Lane",0,1,N/A
139145,"May 25, 2014",California,Oakland,"2800 block of Nicole Avenue",1,0,N/A
139660,"May 25, 2014",Florida,Homestead,"434 NW 8th Ave",1,0,N/A
139703,"May 24, 2014",Texas,Boerne,"100 block of Becker St",1,0,N/A
140097,"May 24, 2014",Vermont,Cabot,"Vermont 215",1,0,N/A
139510,"May 24, 2014",Indiana,Columbus," 2025 Merchants Mile",0,1,N/A
138839,"May 24, 2014",California,Alderpoint,"Highland Street ",0,1,N/A
139629,"May 23, 2014",Florida,"High Springs","Ginnie Springs Rd",0,1,N/A
137966,"May 23, 2014",Wisconsin,Milwaukee,"2000 block of S. 16th St.",0,2,N/A
138022,"May 23, 2014",Indiana,Indianapolis,"9700 Willowtree Lane",0,1,N/A
138214,"May 23, 2014",Ohio,Columbus,"400 Berkeley Road",0,1,N/A
138295,"May 22, 2014",Georgia,Carlton,GA-72,1,0,N/A
138095,"May 22, 2014",Colorado,Penrose,"500 block of 2nd Street",0,0,N/A
137215,"May 21, 2014",Michigan,Clarkston,"3600 Pinoak St",0,1,N/A
143468,"May 21, 2014",California,"El Cajon","Garfield Avenue",0,0,N/A
136656,"May 20, 2014",Michigan,Ypsilanti,"1400 block of Melvin Street",0,1,N/A
137524,"May 20, 2014",Tennessee,Memphis,N/A,0,0,N/A
136513,"May 18, 2014",Maryland,Annapolis,"273 Hilltop Ln",0,1,N/A
139107,"May 18, 2014",Washington,Arlington,"17200 block of 116th Place NE",0,1,N/A
139242,"May 18, 2014",Iowa,"Des Moines","200 Franklin Avenue",0,1,N/A
139505,"May 18, 2014",Virginia,Roanoke,"2400 block of Memorial Avenue Southwest",1,0,N/A
139790,"May 18, 2014",Missouri,"New Florence",N/A,0,1,N/A
136154,"May 18, 2014","South Carolina",Columbia,"7400 block of Garners Ferry Road",1,0,N/A
138445,"May 17, 2014","North Carolina",Wadesboro,N/A,0,1,N/A
138628,"May 17, 2014",Massachusetts,Worcester,"Hacker Court",1,0,N/A
137642,"May 17, 2014",Virginia,Roanoke,N/A,1,0,N/A
202510,"May 17, 2014",Arizona,Phoenix,"16th Avenue and Bethany Home Road",0,1,N/A
135712,"May 17, 2014","North Carolina",Wadesboro,N/A,0,1,N/A
136002,"May 17, 2014",Wisconsin,Milwaukee,"2400 block of W. Melford Ave",0,1,N/A
135762,"May 16, 2014","North Carolina",Wendell,"1024 Trumpet Vine Court",0,0,N/A
137375,"May 16, 2014",California,Earlimart,N/A,1,0,N/A
137900,"May 15, 2014",Massachusetts,Boston,"71 B Street",0,0,N/A
260429,"May 14, 2014",Pennsylvania,Philadelphia,"1000 block of W. Norris Street",0,1,N/A
135191,"May 14, 2014","South Carolina","Honea Path","Broadmouth Church Road",1,0,N/A
134742,"May 13, 2014",Utah,"Ogden Canyon",N/A,0,1,N/A
135607,"May 12, 2014",Texas,Victoria,"1800 Delmar Drive ",0,1,N/A
134807,"May 12, 2014","South Carolina",Summerville,"West Richardson Avenue ",0,1,N/A
135420,"May 12, 2014","South Carolina",Dillon,"South Third Avenue ",0,1,N/A
697357,"May 10, 2014",Texas,Longview,"1000 block of Ragon Road",1,0,N/A
137624,"May 10, 2014",Alaska,"Anchor Point",N/A,0,1,N/A
134398,"May 10, 2014","New Hampshire",Dunbarton,"Twist Hill Road",0,1,N/A
134554,"May 10, 2014",Texas,Harleton,N/A,1,0,N/A
136661,"May 10, 2014",Illinois,Chicago,"7800 South Drexel Avenue",0,1,N/A
134068,"May 9, 2014",Pennsylvania,Pottstown,"50 block of W Main St",0,1,N/A
136659,"May 9, 2014",Ohio,Lakewood,"Richland Avenue",0,1,N/A
133320,"May 8, 2014",Kentucky,Georgetown,"Georgetown College ",0,1,N/A
134024,"May 7, 2014",Missouri,Trimble,N/A,0,1,N/A
132634,"May 7, 2014",Indiana,Indianapolis,"West 38th Street",0,1,N/A
149555,"May 6, 2014",Indiana,"Fort Wayne","Adams Center Road",0,1,N/A
132784,"May 6, 2014","New Jersey",Bordentown,"324 Farnsworth Ave",0,1,N/A
194823,"May 5, 2014",Missouri,Stoutsville,"Mc 520",1,0,N/A
132052,"May 5, 2014",Indiana,"Fort Wayne","5080 Adams Center Rd",0,1,N/A
132596,"May 5, 2014",Ohio,Navarre,"Poorman St SW",1,0,N/A
149454,"May 5, 2014",Georgia,"Johnson Corner",N/A,1,0,N/A
132208,"May 4, 2014",Florida,"Pinellas Park",N/A,0,1,N/A
132452,"May 3, 2014",Kansas,Overbrook,"20100 S Shawnee Heights Rd",0,1,N/A
131513,"May 3, 2014",Ohio,Cleveland,"Wade Park Avenue",0,1,N/A
132455,"May 3, 2014",Pennsylvania,"Dingmans Ferry","123 Keystone Dr",1,0,N/A
133274,"May 3, 2014","South Carolina",Spartanburg,"Houston Street ",0,0,N/A
131375,"May 1, 2014",Wisconsin,Rutland,"County Highway A and Highway 14",0,1,N/A
131411,"April 30, 2014",Tennessee,Jackson,"Melrose St.",0,1,N/A
131155,"April 30, 2014",Nebraska,"Loup City",N/A,0,1,N/A
131267,"April 29, 2014",Kansas,Wichita,"1300 block of North Pennsylvania Avenue",1,0,N/A
136650,"April 28, 2014",Illinois,Mokena,"11900 block of 195th St",0,1,N/A
130154,"April 28, 2014",Alabama,Huntsville,"4100 Newson Road",0,1,N/A
130289,"April 28, 2014","North Carolina",Durham,"Macon Street and Washington ",1,0,N/A
130502,"April 28, 2014",Ohio,Columbus,"2714 Sullivant Avenue",0,1,N/A
129637,"April 27, 2014",Minnesota,Minneapolis,"2300 Aldrich Avenue North",0,1,N/A
129766,"April 27, 2014","New Jersey","West Orange","Rooney Circle",0,1,N/A
129810,"April 27, 2014",Ohio,Dayton,"600 Damascus Avenue",0,1,N/A
129639,"April 26, 2014",Indiana,Ligonier,"5211 W 1100 N",1,0,N/A
129336,"April 26, 2014",Illinois,Plainfield,"7600 Sugar Maple Dr",0,1,N/A
129774,"April 26, 2014","West Virginia","Saint Albans",N/A,0,1,N/A
129724,"April 26, 2014","New York",Caledonia,"McEwan Road",0,1,N/A
128829,"April 25, 2014",Texas,Midland,"S Co Rd 1110",0,1,N/A
129266,"April 25, 2014","North Carolina",Fayetteville,"2101 Hyde Place",1,0,N/A
128824,"April 24, 2014",Texas,Houston,"Isom Street",0,1,N/A
130826,"April 24, 2014","South Dakota","Rapid City","1000 block of N. LaCrosse Street",0,1,N/A
128726,"April 24, 2014","New York",Queens,N/A,0,1,N/A
128752,"April 23, 2014","North Carolina",Vass,"1316 N.C. Highway 690 ",0,3,N/A
128221,"April 22, 2014",Alabama,Gadsden,"Centre Road",0,1,N/A
127683,"April 22, 2014",Idaho,Meridian,"1400 block of East Commercial ",0,1,N/A
127835,"April 21, 2014",Iowa,"Des Moines","2746 Fleur Dr.",1,0,N/A
127255,"April 20, 2014",Florida,"Ormond Beach","7 Seabreeze Dr",1,0,N/A
128419,"April 20, 2014",Ohio,Middletown,N/A,0,1,N/A
127918,"April 20, 2014",Florida,Hollywood,"3300 block of Forrest Drive",0,1,N/A
126923,"April 19, 2014",Wisconsin,Monroe,"Greenbush Rd",0,1,N/A
1533956,"April 19, 2014",Mississippi,Pontotoc,"Highway 342",0,1,N/A
126837,"April 18, 2014",Maryland,Baltimore,"1500 Shields Pl",0,1,N/A
126314,"April 18, 2014",Texas,"San Antonio","W Woodlawn Ave",0,1,N/A
126309,"April 18, 2014",Ohio,Wauseon,"5750 County Road H",1,0,N/A
127240,"April 18, 2014",Ohio,Dayton,"611 Leland Ave",0,1,N/A
126902,"April 18, 2014",California,Fresno,"Marks and Ashlan Avenue",1,0,N/A
127496,"April 18, 2014",Minnesota,"Fifty Lakes",N/A,0,1,N/A
126938,"April 18, 2014","West Virginia",Huntington,"27th Street ",0,1,N/A
126212,"April 17, 2014","New Jersey",Flemington,"299 Main St",0,1,N/A
126178,"April 17, 2014",Kentucky,Manchester,KY-638,1,1,N/A
126103,"April 17, 2014","South Carolina",Easley,"Hasting Road ",1,0,N/A
126095,"April 17, 2014",Tennessee,Corryton,"4507 Shipe Road",0,1,N/A
126970,"April 16, 2014",Ohio,Delta,"County Road H",1,0,N/A
126877,"April 16, 2014",Alaska,Fairbanks,"Airport Way ",0,0,N/A
125438,"April 15, 2014",Illinois,Chicago,"2000 Lincoln Park West",0,0,N/A
126135,"April 14, 2014",Georgia,Albany,"2706 North Slappey Boulevard",0,1,N/A
125564,"April 14, 2014",Georgia,Norcross,"100 Castor Dr",1,0,N/A
125077,"April 14, 2014",Nevada,Fernley,N/A,0,1,N/A
224882,"April 14, 2014",Pennsylvania,Chester,"9th Street near Pennell",0,1,N/A
126973,"April 13, 2014",California,"Round Mountain",N/A,0,1,N/A
125298,"April 13, 2014","North Carolina",Charlotte,"700 Glasgow Road",1,0,N/A
887682,"April 13, 2014",Alaska,Wasilla,"Knik-Goose Bay Road",0,1,N/A
124710,"April 13, 2014",Wisconsin,Milwaukee,"2000 block of W. Maple St",0,1,N/A
132110,"April 13, 2014",Texas,Houston," 9820 North Freeway",0,0,N/A
124830,"April 12, 2014",Pennsylvania,Erie,"609 Kahkwa Blvd",1,0,N/A
125272,"April 12, 2014","South Carolina",Gaston,"Wild Bird Lane",1,1,N/A
220972,"April 12, 2014",Pennsylvania,Philadelphia,"Grant Avenue",0,1,N/A
125253,"April 12, 2014",Missouri,Springfield,"200 East Swiss Lane Court",0,2,N/A
123394,"April 9, 2014",Texas,"San Antonio","8535 Mission Rd",0,1,N/A
208502,"April 7, 2014",Vermont,Vergennes,"Basin Harbor Rd",0,0,N/A
123627,"April 7, 2014",Florida,Jacksonville,"2000 block of Dahlia Rd",1,0,N/A
122825,"April 7, 2014","West Virginia","Charleston (Cross Lanes)","Hurley Drive",0,1,N/A
122771,"April 7, 2014",Indiana,"Fort Wayne","1020 Barr St",0,1,N/A
124896,"April 7, 2014",Florida,Jacksonville,"Edgewood Avenue North",1,0,N/A
123281,"April 6, 2014",Florida,Sanford,"5342 Hawkstone Dr",1,0,N/A
122914,"April 6, 2014",Tennessee,"Richard City",N/A,1,0,N/A
122416,"April 5, 2014",Connecticut,Redding,"Umpawaug Road",1,0,N/A
122450,"April 5, 2014",Pennsylvania,Philadelphia,"3800 Wallace Street",1,0,N/A
122729,"April 5, 2014",Oregon,Monroe,"27000 block of Reese Creek Road",0,1,N/A
124963,"April 5, 2014",Nebraska,Lincoln,"50th and R",1,0,N/A
121650,"April 4, 2014",Ohio,Hamilton,"1555 Main St",0,1,N/A
122189,"April 4, 2014",Nebraska,Lincoln,"52nd and Vine",1,0,N/A
122811,"April 4, 2014",Florida,"Panama City Beach","Front Beach Rd.",0,1,N/A
122198,"April 4, 2014",Georgia,Savannah,"1400 Church Street ",1,0,N/A
122208,"April 4, 2014",Georgia,Waycross," 4900 Jana Lane",1,0,N/A
121390,"April 3, 2014",Wisconsin,"Menomonee Falls","N93W14575  Whittaker Way",1,0,N/A
121629,"April 3, 2014",Oklahoma,Bokoshe,"Buck Creek Road",1,0,N/A
121836,"April 3, 2014",Tennessee,"Richard City",N/A,1,0,N/A
121787,"April 3, 2014",Illinois,Chicago,"6400 South May ",0,1,N/A
121127,"April 2, 2014",Ohio,Kent,"850 University Esplanade",0,1,N/A
121249,"April 1, 2014","North Carolina","Carolina Beach","600 Carolina Beach Ave. N.",1,0,N/A
192105,"March 31, 2014",Massachusetts,Attleboro,"137 South Main St.",0,2,N/A
120795,"March 31, 2014",Minnesota,Austin,"800 Ninth Avenue Southwest",0,1,N/A
120595,"March 30, 2014",Pennsylvania,Carlisle,"100 block of East Louther Street",0,0,N/A
120060,"March 29, 2014",Ohio,Cincinnati,"3500 Reading Road",1,0,N/A
122000,"March 29, 2014",Georgia,Atlanta,"700 Windsor Street ",0,1,N/A
120556,"March 29, 2014",Virginia,Richmond,"200 block of E. Ladies Mile Road",0,1,N/A
119999,"March 29, 2014",California,"San Francisco",N/A,0,0,N/A
120040,"March 28, 2014",Arizona,Tempe,"Apache and Oak ",0,1,N/A
120207,"March 28, 2014",Iowa,Newton,"204 N 4th Ave E,",0,1,N/A
120233,"March 27, 2014",Mississippi,Vicksburg,"Harrison and First North Street ",0,1,N/A
277921,"March 26, 2014",Kentucky,Glasgow,N/A,0,1,N/A
119238,"March 26, 2014",Georgia,Macon,"767 Winchester Cir",1,0,N/A
119155,"March 26, 2014","West Virginia",Huntington,"2700 block of Latulle Ave",1,0,N/A
119470,"March 26, 2014",Georgia,Moultrie,"1300 Holmes Drive",0,1,N/A
119194,"March 25, 2014",Pennsylvania,"New Cumberland","800 block of Coolidge Street",0,0,N/A
118759,"March 25, 2014",Iowa,Burlington,N/A,0,1,N/A
117987,"March 24, 2014","New York","Staten Island","Graham Boulevard ",0,1,N/A
117853,"March 23, 2014",Missouri,Imperial,"2000 Treybrook Court ",1,0,N/A
118651,"March 23, 2014",Alabama,Montgomery,"Lower Wetumpka Road",0,1,N/A
118975,"March 22, 2014",Pennsylvania,Pittsburgh,"Zara St",1,0,N/A
118134,"March 22, 2014",Missouri,Troy,"47 The Plaza",0,1,N/A
117484,"March 22, 2014",Utah,Paradise,"750 West 8700 South",0,1,N/A
118365,"March 21, 2014",Ohio,Oberlin,"326 E Lorain St",0,1,N/A
180380,"March 21, 2014","New York","Johnson City","Fairview Street",0,1,N/A
180390,"March 21, 2014","North Carolina",Raleigh,N/A,0,1,N/A
180396,"March 21, 2014",Tennessee,Rogersville,"Stringtown Road",0,1,N/A
176860,"March 20, 2014",Alaska,Fairbanks,"Pedro Street",1,0,N/A
116738,"March 20, 2014","South Carolina","North Charleston","7360 Stall Rd",1,0,N/A
117657,"March 20, 2014","North Carolina",Wilmington,"1201 Chestnut St",0,1,N/A
118017,"March 20, 2014",Maine,Bristol,"Carl Bailey Road ",0,1,N/A
180365,"March 20, 2014","North Carolina",Wilmington,N/A,0,1,N/A
180367,"March 20, 2014",Minnesota,Brainerd,"200 block of South 10th Street",0,1,N/A
117090,"March 19, 2014",Louisiana,"New Orleans","3600 block of Kimi O'Gray Avenue",1,0,N/A
116809,"March 19, 2014",Illinois,Chicago,"6500 block of South Green St",0,1,N/A
180356,"March 19, 2014",Washington,Tukwila,N/A,0,1,N/A
180358,"March 19, 2014",Illinois,Chicago,"4900 block of North Ridgeway",0,1,N/A
180360,"March 19, 2014","North Carolina",Olin,"Tatum Road",1,0,N/A
180362,"March 19, 2014",Indiana,Bloomington,N/A,0,1,N/A
116299,"March 18, 2014",Utah,Richfield,"S Main St and 500 S",0,1,N/A
116960,"March 18, 2014",Virginia,"Colonial Heights","1100 Lakeview Ave",0,1,N/A
180354,"March 18, 2014",Ohio,"Grove City","2075 Mallow Lane",0,1,N/A
188877,"March 18, 2014",Utah,Richfield,"Main Street",0,1,N/A
116134,"March 17, 2014",Michigan,Croswell,"100 block of Ward St",0,1,N/A
115900,"March 17, 2014",Tennessee,Nashville,"2300 Woodridge Drive",0,1,N/A
180348,"March 17, 2014",Illinois,Downs,N/A,0,1,N/A
180350,"March 17, 2014",Tennessee,Murfreesboro,N/A,0,1,N/A
180352,"March 17, 2014","South Carolina",Aiken,"Hollow Tree Drive",0,0,N/A
180337,"March 16, 2014",Pennsylvania,Bellefonte,"Spring Creek Rd and Seibert Rd",0,0,N/A
115687,"March 16, 2014",Alabama,Huntsville,"3200 block of Delicado Dr",0,1,N/A
180341,"March 16, 2014",Pennsylvania,Brookhaven,"1312 Powell Rd",0,0,N/A
180342,"March 16, 2014","South Carolina",Union,"Chambers Avenue",0,0,N/A
180344,"March 16, 2014",Michigan,"Hazel Park",N/A,0,0,N/A
180346,"March 16, 2014",Virginia,Alexandria,"2700 block of Mennifield Court",0,1,N/A
115039,"March 15, 2014",Wisconsin,Boyceville,N/A,1,0,N/A
115437,"March 15, 2014",Nevada,Fernley,"Vine St",0,1,N/A
115778,"March 15, 2014",Louisiana,Schriever,"2100 block of Bull Run Rd",0,1,N/A
180327,"March 15, 2014",Michigan,Negaunee,"1740 MI-35",0,1,N/A
180329,"March 15, 2014",California,Colton,N/A,0,1,N/A
180331,"March 15, 2014",Texas,Magnolia,N/A,0,1,N/A
180333,"March 15, 2014",Montana,Missoula,"Central Avenue",0,0,N/A
115147,"March 15, 2014",Massachusetts,"North Attleboro",N/A,0,1,N/A
180336,"March 15, 2014","North Carolina",Elon,"2250 Phibbs Road",0,1,N/A
180324,"March 15, 2014",Arkansas,Lakeview,N/A,0,1,N/A
115560,"March 14, 2014","New York",Belfast,"Hughes St",0,1,N/A
134710,"March 14, 2014",California,"San Bernardino","3386 E. Highland Ave",0,1,N/A
134713,"March 14, 2014",Virginia,"Virginia Beach","1400 block of Partlett Court",0,1,N/A
134701,"March 13, 2014",Texas,Emory,"County Road 2130",1,0,N/A
134705,"March 13, 2014","North Carolina",Lumberton,"Lackey Street",0,1,N/A
114876,"March 13, 2014",Alabama,Prattville,"Upper Kingston Road",0,1,N/A
115701,"March 12, 2014",Texas,"Crosby (county)",N/A,0,1,N/A
134698,"March 12, 2014","South Carolina",Union,"215 Belvue Dr",0,1,N/A
134703,"March 12, 2014",Connecticut,Meriden,"101 Hobart St",0,0,N/A
113999,"March 11, 2014",Alabama,Birmingham,"100 block of Chalkville Manor Dr",0,1,N/A
113804,"March 11, 2014",Michigan,"Farmington (Farmington Hills)","31200 Hunters Drive",0,1,N/A
114081,"March 11, 2014",Indiana,Greensburg,"1000 block of North Carver Street",1,0,N/A
134694,"March 11, 2014",Michigan,"Farmington Hills","14 Mile",0,1,N/A
113739,"March 11, 2014","South Carolina",Charleston,"America and Amherst streets",0,1,N/A
134696,"March 11, 2014",Indiana,Indianapolis,"2100 block of Mitthoeffer Rd",0,1,N/A
114186,"March 11, 2014",California,Bakersfield,"North Inyo and Crawford",0,0,N/A
113822,"March 11, 2014",Michigan,Detroit,"Normandy Street near Nine Mile Road",0,0,N/A
114371,"March 11, 2014",Oklahoma,"Broken Arrow","3500 block of East Aurora",1,0,N/A
114109,"March 10, 2014",Georgia,Brunswick,"Camp Rd",1,0,N/A
113480,"March 10, 2014",Texas,Corsicana,"County Rd 3144",1,0,N/A
114706,"March 10, 2014",Idaho,Pocatello,"Roosevelt Street",0,1,N/A
134692,"March 10, 2014",Alabama,Florence,"400 block of Winona Street",0,1,N/A
114268,"March 10, 2014",Florida,"Panama City Beach",N/A,0,1,N/A
134685,"March 10, 2014",California,"Suisun City","600 block of Civic Center Boulevard",0,1,N/A
114367,"March 10, 2014","North Carolina",Fayetteville,"6800 block of Towbridge Court",0,2,N/A
134688,"March 10, 2014","New York",Olean,"1530 Martin St",0,2,N/A
134690,"March 10, 2014",Arizona,Fredonia,"Cane Beds Road and Highway 389",0,1,N/A
113427,"March 9, 2014",Alabama,Decatur,"George Dr",0,2,N/A
134677,"March 9, 2014",Michigan,Eastpointe,"23000 block of Normandy",0,1,N/A
134683,"March 9, 2014",Ohio,Parma,"Decker Drive",0,1,N/A
113432,"March 9, 2014","South Carolina","Saint Helena Island","Jenkins Port Road",0,1,N/A
112929,"March 8, 2014",Ohio,Columbus,"1947 W Mound St",1,0,N/A
134666,"March 8, 2014",Ohio,"West Salem","7200 block of Palmer Rd",0,1,N/A
180320,"March 8, 2014",Pennsylvania,"Chadds Ford","Molly Lane",0,1,N/A
113701,"March 8, 2014",Wisconsin,Gleason,"Highway 17",0,1,N/A
134669,"March 8, 2014",Kansas,Mcpherson,N/A,0,1,N/A
123646,"March 7, 2014",Arizona,Yuma,"13000 block of S Cardinal Ln",1,0,N/A
123616,"March 7, 2014",Ohio,Reynoldsburg,"Tamar Ct",0,1,N/A
113729,"March 7, 2014","North Carolina",Oakboro,"600 block of E 1st St",1,0,N/A
113418,"March 7, 2014",Georgia,Columbus,"700 block of Harold St",0,1,N/A
112694,"March 7, 2014",Illinois,Chicago,"9400 South Ashland",1,0,N/A
123634,"March 7, 2014",Texas,Tyler,"County Rd 397",0,1,N/A
123614,"March 7, 2014",Montana,Bozeman,"1083 S Church Ave",0,1,N/A
181990,"March 7, 2014",Pennsylvania,"Norristown (East Norriton)","3000 block of Stoney Creek Rd",1,0,N/A
123639,"March 7, 2014","New Jersey","Cherry Hill",N/A,0,0,N/A
134662,"March 7, 2014",Washington,Buckley,"272nd Avenue",0,1,N/A
113924,"March 7, 2014",Texas,Odessa,"West 23rd Street",1,0,N/A
123600,"March 6, 2014",Texas,"San Antonio",N/A,0,1,N/A
112129,"March 5, 2014",Tennessee,Memphis,"700 block of Ledbetter Ave",0,1,N/A
112251,"March 5, 2014",California,Nuevo,"31000 block of Wolfskill Ave",1,0,N/A
123598,"March 5, 2014",Montana,Kalispell,"Three Mile Drive",0,1,N/A
112229,"March 5, 2014",Alabama,Mobile,"2600 block of Wealthy Street ",1,0,N/A
123588,"March 4, 2014",Oklahoma,Spencer,"3500 Hicks Avenue",0,1,N/A
123590,"March 4, 2014",Arizona,Flagstaff,"South Milton Road",0,1,N/A
112291,"March 4, 2014",Wisconsin,"West Bend","Vogt Drive",0,1,N/A
123593,"March 3, 2014",Texas,"Panola (county)",N/A,0,2,N/A
111906,"March 3, 2014",Arizona,Amado,N/A,0,1,N/A
120175,"March 3, 2014",Montana,"Martin City","Central Avenue",1,0,N/A
111449,"March 2, 2014",Florida,Seminole,"9501 134th Way North",0,1,N/A
111561,"March 2, 2014",Iowa,"Van Meter","120th St",0,1,N/A
112040,"March 2, 2014","New Jersey",Trenton,"200 block of Spring Street",0,1,N/A
111572,"March 2, 2014",Louisiana,"New Orleans","Bourbon and Orleans",0,1,N/A
120171,"March 2, 2014",Louisiana,"New Orleans","700 Bourbon Street",0,1,N/A
120177,"March 2, 2014",Indiana,Warren,N/A,0,1,N/A
123572,"March 1, 2014",Tennessee,Elizabethton,"123 Herman Peters Rd",0,1,N/A
111603,"March 1, 2014",Alabama,Decatur,"1500 block of Seton Ave SE",1,0,N/A
112056,"March 1, 2014",Texas,Houston,"12800 block of Gotham Dr",1,0,N/A
111425,"March 1, 2014",Florida,Pensacola,"1500 block of Fairfield Dr",1,0,N/A
111371,"March 1, 2014",Tennessee,Elizabethton,"Herman Peters Rd",0,1,N/A
111416,"March 1, 2014",Illinois,"Rock Falls","28615 Rock Ridge Dr",1,0,N/A
120166,"March 1, 2014",Kentucky,"West Liberty",N/A,0,1,N/A
111494,"March 1, 2014",Texas,Dallas,N/A,0,1,N/A
111144,"March 1, 2014",Ohio,Cincinnati,"3600 block of Lasalle Av",1,0,N/A
120168,"March 1, 2014",Pennsylvania,Butler,N/A,0,1,N/A
120161,"March 1, 2014",Alabama,Huntsville,"Bayreuth Drive",0,1,N/A
111673,"March 1, 2014",Kentucky,Louisville,"1200 block of Keswick Blvd",0,1,N/A
120164,"March 1, 2014",Oklahoma,"Oklahoma City",N/A,0,2,N/A
110939,"February 28, 2014",Florida,Orlando,"Le Mesa Street",0,2,N/A
111650,"February 28, 2014",Georgia,Macon,"1090 Eisenhower Pkwy",1,0,N/A
112105,"February 28, 2014",Indiana,Indianapolis,N/A,0,1,N/A
110760,"February 28, 2014",Indiana,"South Bend","Northlea Drive",0,1,N/A
111681,"February 28, 2014",Louisiana,Shreveport,"3100 block of Woodford Street",1,0,N/A
433725,"February 27, 2014",Texas,Austin,N/A,0,0,N/A
110683,"February 27, 2014",Ohio,Marion,"423 S Prospect St",0,2,N/A
110918,"February 27, 2014","District of Columbia",Washington,"Martin Luther King Avenue",0,1,N/A
110901,"February 27, 2014",Nevada,Reno,N/A,0,1,N/A
133779,"February 27, 2014",Idaho,"Saint Maries",N/A,0,1,N/A
110668,"February 27, 2014",Georgia,Savannah,"Whitfield Avenue",0,1,N/A
120153,"February 27, 2014",Maine,Portland,"Cornell Street",0,1,N/A
120156,"February 27, 2014",Nevada,Dayton,N/A,0,1,N/A
110797,"February 27, 2014",Florida,"North Fort Myers","Swanson Loop",0,0,N/A
111489,"February 27, 2014",Texas,"San Antonio","200 block of Madero",1,0,N/A
111486,"February 26, 2014",Iowa,Waterloo,"210 E Tower Park Dr",0,1,N/A
110253,"February 26, 2014","North Carolina",Fayetteville,"Doc Bennett Road",1,0,N/A
112109,"February 26, 2014",Ohio,Uhrichsville,N/A,0,1,N/A
110242,"February 25, 2014",Tennessee,Memphis,"600 block of Hillcrest St",1,0,N/A
118385,"February 25, 2014",California,Danville,"Camino Tassajara and Sycamore Valley Rd",0,1,N/A
118379,"February 25, 2014",Florida,"Okeechobee (county)",N/A,0,1,N/A
123564,"February 25, 2014",Wisconsin,Menomonie,N/A,0,1,N/A
112111,"February 25, 2014",Ohio,Boardman,"Carter Circle",0,1,N/A
